marque,modele,annee,sous_modele,version,prix,consommation,moteur,puissance,transmission,carrosserie,portes,places,url
Acura,RDX,2012,Base,SH-TI TECH,42490,11.7 (Automatique ville) / 8.7 (Automatique autoroute),L4 2.3L turbo DACT 16 soupapes,240 cv @                                                     6000 rpm,Automatique,SUV,5,N/O,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2012/base/sh-ti-tech/
Acura,RDX,2013,Base,Base,41050,10.7 (Automatique ville) / 7.3 (Automatique autoroute),V6 3.5L SACT 24 soupapes,273 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2013/base/base/
Acura,RDX,2013,Base,TECH,44050,10.7 (Automatique ville) / 7.3 (Automatique autoroute),V6 3.5L SACT 24 soupapes,273 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2013/base/tech/
Acura,RDX,2014,Base,Base,41190,10.7 (Automatique ville) / 7.3 (Automatique autoroute),V6 3.5L SACT 24 soupapes,273 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2014/base/base/
Acura,RDX,2014,Base,TECH,44190,10.7 (Automatique ville) / 7.3 (Automatique autoroute),V6 3.5L SACT 24 soupapes,273 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2014/base/tech/
Acura,RDX,2015,Base,Base,41690,12.1 (Automatique ville) / 8.7 (Automatique autoroute),V6 3.5L SACT 24 soupapes,273 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2015/base/base/
Acura,RDX,2015,Base,Tech,44690,12.1 (Automatique ville) / 8.7 (Automatique autoroute),V6 3.5L SACT 24 soupapes,273 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2015/base/tech/
Acura,RDX,2016,Base,Base,41990,12.4 (Automatique ville) / 8.6 (Automatique autoroute),V6 3.5L SACT 24 soupapes,279 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2016/base/base/
Acura,RDX,2016,Base,ELITE,46590,12.4 (Automatique ville) / 8.6 (Automatique autoroute),V6 3.5L SACT 24 soupapes,279 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2016/base/elite/
Acura,RDX,2016,Base,TECH,44990,12.4 (Automatique ville) / 8.6 (Automatique autoroute),V6 3.5L SACT 24 soupapes,279 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2016/base/tech/
Acura,RDX,2017,Base,Base,42190,12.4 (Automatique ville) / 8.6 (Automatique autoroute),V6 3.5L SACT 24 soupapes,279 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2017/base/base/
Acura,RDX,2017,Base,ELITE,46790,12.4 (Automatique ville) / 8.6 (Automatique autoroute),V6 3.5L SACT 24 soupapes,279 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2017/base/elite/
Acura,RDX,2017,Base,TECH,45190,12.4 (Automatique ville) / 8.6 (Automatique autoroute),V6 3.5L SACT 24 soupapes,279 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2017/base/tech/
Acura,RDX,2018,Base,Base,42390,12.4 (Automatique ville) / 8.6 (Automatique autoroute),V6 3.5L SACT 24 soupapes,279 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2018/base/base/
Acura,RDX,2018,Base,ELITE,47390,12.4 (Automatique ville) / 8.6 (Automatique autoroute),V6 3.5L SACT 24 soupapes,279 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2018/base/elite/
Acura,RDX,2018,Base,TECH,45390,12.4 (Automatique ville) / 8.6 (Automatique autoroute),V6 3.5L SACT 24 soupapes,279 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2018/base/tech/
Acura,RDX,2019,Base,A-Spec,50290,11.3 (Automatique ville) / 9.1 (Automatique autoroute),V6 3.5L SACT 24 soupapes,279 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2019/base/a-spec/
Acura,RDX,2019,Base,Base,43990,11.0 (Automatique ville) / 9.9 (Automatique autoroute),V6 3.5L SACT 24 soupapes,279 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2019/base/base/
Acura,RDX,2019,Base,Elite,49990,11.3 (Automatique ville) / 9.1 (Automatique autoroute),V6 3.5L SACT 24 soupapes,279 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2019/base/elite/
Acura,RDX,2019,Base,Premium Elite,54990,11.3 (Automatique ville) / 9.1 (Automatique autoroute),V6 3.5L SACT 24 soupapes,279 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2019/base/premium-elite/
Acura,RDX,2019,Base,Tech,46490,11.0 (Automatique ville) / 8.6 (Automatique autoroute),V6 3.5L SACT 24 soupapes,279 cv @                                                     6200 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rdx/2019/base/tech/
Acura,RLX,2014,Base,Base,49990,10.5 (Automatique ville) / 6.4 (Automatique autoroute),V6 3.5L SACT 24 soupapes,310 cv @                                                     6500 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rlx/2014/base/base/
Acura,RLX,2014,Base,Elite,62190,10.5 (Automatique ville) / 6.4 (Automatique autoroute),V6 3.5L SACT 24 soupapes,310 cv @                                                     6500 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rlx/2014/base/elite/
Acura,RLX,2014,Base,TECH,55990,10.5 (Automatique ville) / 6.4 (Automatique autoroute),V6 3.5L SACT 24 soupapes,310 cv @                                                     6500 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rlx/2014/base/tech/
Acura,RLX,2015,Base,Base,49990,11.9 (Automatique ville) / 7.7 (Automatique autoroute),V6 3.5L SACT 24 soupapes,310 cv @                                                     6500 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rlx/2015/base/base/
Acura,RLX,2015,Base,ELITE,62190,11.9 (Automatique ville) / 7.7 (Automatique autoroute),V6 3.5L SACT 24 soupapes,310 cv @                                                     6500 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rlx/2015/base/elite/
Acura,RLX,2015,Base,SPORT HYBRID,69990,8.0 (Automatique ville) / 7.5 (Automatique autoroute),V6 3.5L SACT 24 soupapes + 3 moteurs électriques,N/O,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rlx/2015/base/sport-hybrid/
Acura,RLX,2015,Base,TECH,55990,11.9 (Automatique ville) / 7.7 (Automatique autoroute),V6 3.5L SACT 24 soupapes,310 cv @                                                     6500 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rlx/2015/base/tech/
Acura,RLX,2016,Base,ELITE,69990,11.9 (Automatique ville) / 7.7 (Automatique autoroute),"V6 3,5L SACT 24 soupapes",310 cv @                                                     6500 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rlx/2016/base/elite/
Acura,RLX,2016,Base,TECH,65490,11.9 (Automatique ville) / 7.7 (Automatique autoroute),"V6 3,5L SACT 24 soupapes",310 cv @                                                     6500 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rlx/2016/base/tech/
Acura,RLX,2017,Base,ELITE,69990,8.2 (Automatique ville) / 7.8 (Automatique autoroute),"V6 3,5L SACT 24 soupapes",310 cv @                                                     6500 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rlx/2017/base/elite/
Acura,RLX,2017,Base,TECH,65490,8.2 (Automatique ville) / 7.8 (Automatique autoroute),"V6 3,5L SACT 24 soupapes",310 cv @                                                     6500 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rlx/2017/base/tech/
Acura,RLX,2018,Base,Elite,69990,12.4 (Automatique ville) / 8.7 (Automatique autoroute),"V6 3,5L SACT 24 soupapes",310 cv @                                                     6500 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rlx/2018/base/elite/
Acura,RLX,2018,Base,TECH,65490,12.4 (Automatique ville) / 8.7 (Automatique autoroute),"V6 3,5L SACT 24 soupapes",310 cv @                                                     6500 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rlx/2018/base/tech/
Acura,RLX,2019,Base,Elite,69990,12.4 (Automatique ville) / 8.7 (Automatique autoroute),"V6 3,5L SACT 24 soupapes",310 cv @                                                     6500 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/rlx/2019/base/elite/
Acura,TLX,2015,Base,Base,34990,9.6 (Automatique ville) / 6.6 (Automatique autoroute),L4 2.4L DACT 16 soupapes,206 cv @                                                     6800 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2015/base/base/
Acura,TLX,2015,Base,SH-AWD,39990,11.2 (Automatique ville) / 6.9 (Automatique autoroute),V6 3.5L SACT 24 soupapes,290 cv @                                                     6200 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2015/base/sh-awd/
Acura,TLX,2015,Base,SH-AWD Elite,47490,11.2 (Automatique ville) / 6.9 (Automatique autoroute),V6 3.5L SACT 24 soupapes,290 cv @                                                     6200 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2015/base/sh-awd-elite/
Acura,TLX,2015,Base,SH-AWD Tech,43890,11.2 (Automatique ville) / 6.9 (Automatique autoroute),V6 3.5L SACT 24 soupapes,290 cv @                                                     6200 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2015/base/sh-awd-tech/
Acura,TLX,2015,Base,Tech,38690,9.6 (Automatique ville) / 6.6 (Automatique autoroute),L4 2.4L DACT 16 soupapes,206 cv @                                                     6800 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2015/base/tech/
Acura,TLX,2015,Base,V6 Elite,45290,11.2 (Automatique ville) / 6.9 (Automatique autoroute),V6 3.5L SACT 24 soupapes,290 cv @                                                     6200 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2015/base/v6-elite/
Acura,TLX,2015,Base,V6 Tech,41690,11.2 (Automatique ville) / 6.9 (Automatique autoroute),V6 3.5L SACT 24 soupapes,290 cv @                                                     6200 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2015/base/v6-tech/
Acura,TLX,2016,Base,Base,35490,9.6 (Automatique ville) / 6.6 (Automatique autoroute),L4 2.4L DACT 16 soupapes,206 cv @                                                     6800 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2016/base/base/
Acura,TLX,2016,Base,SH-AWD,40490,11.2 (Automatique ville) / 7.5 (Automatique autoroute),V6 3.5L DACT 24 soupapes,290 cv @                                                     6200 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2016/base/sh-awd/
Acura,TLX,2016,Base,SH-AWD ELITE,47990,11.2 (Automatique ville) / 7.5 (Automatique autoroute),V6 3.5L DACT 24 soupapes,290 cv @                                                     6200 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2016/base/sh-awd-elite/
Acura,TLX,2016,Base,SH-AWD TECH,44390,11.2 (Automatique ville) / 7.5 (Automatique autoroute),V6 3.5L DACT 24 soupapes,290 cv @                                                     6200 rpm,Automatique,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2016/base/sh-awd-tech/
Acura,TLX,2016,Base,TECH,39190,9.6 (Automatique ville) / 6.6 (Automatique autoroute),L4 2.4L DACT 16 soupapes,206 cv @                                                     6800 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2016/base/tech/
Acura,TLX,2017,Base,Base,35690,9.6 (Automatique ville) / 6.6 (Automatique autoroute),L4 2.4L DACT 16 soupapes,206 cv @                                                     6800 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2017/base/base/
Acura,TLX,2017,Base,SH-AWD,40690,11.2 (Automatique ville) / 7.5 (Automatique autoroute),V6 ..5L SACT 24 soupapes,290 cv @                                                     6200 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2017/base/sh-awd/
Acura,TLX,2017,Base,SH-AWD ELITE,48190,11.2 (Automatique ville) / 7.5 (Automatique autoroute),V6 ..5L SACT 24 soupapes,290 cv @                                                     6200 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2017/base/sh-awd-elite/
Acura,TLX,2017,Base,SH-AWD TECH,44590,11.2 (Automatique ville) / 7.5 (Automatique autoroute),V6 ..5L SACT 24 soupapes,290 cv @                                                     6200 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2017/base/sh-awd-tech/
Acura,TLX,2017,Base,TECH,39390,9.6 (Automatique ville) / 6.6 (Automatique autoroute),L4 2.4L DACT 16 soupapes,206 cv @                                                     6800 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2017/base/tech/
Acura,TLX,2018,Base,Base,35990,9.6 (Automatique ville) / 6.6 (Automatique autoroute),L4 2.4L DACT 16 soupapes,206 cv @                                                     6800 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2018/base/base/
Acura,TLX,2018,Base,Elite,43290,9.6 (Automatique ville) / 6.6 (Automatique autoroute),L4 2.4L DACT 16 soupapes,206 cv @                                                     6800 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2018/base/elite/
Acura,TLX,2018,Base,Elite A-Spec,45790,9.6 (Automatique ville) / 6.6 (Automatique autoroute),L4 2.4L DACT 16 soupapes,206 cv @                                                     6800 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2018/base/elite-a-spec/
Acura,TLX,2018,Base,SH-TI,40990,12.2 (Automatique ville) / 8.2 (Automatique autoroute),"i-VTEC V-6 3,7L SACT 24 soupapesi",290 cv @                                                     6200 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2018/base/sh-ti/
Acura,TLX,2018,Base,SH-TI Elite,48490,N/O,"i-VTEC V-6 3,7L SACT 24 soupapesi",290 cv @                                                     6200 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2018/base/sh-ti-elite/
Acura,TLX,2018,Base,SH-TI Elite A-Spec,50990,N/O,"i-VTEC V-6 3,7L SACT 24 soupapesi",290 cv @                                                     6200 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2018/base/sh-ti-elite-a-spec/
Acura,TLX,2018,Base,SH-TI Tech,44890,N/O,"i-VTEC V-6 3,7L SACT 24 soupapesi",290 cv @                                                     6200 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2018/base/sh-ti-tech/
Acura,TLX,2018,Base,SH-TI Tech A-Spec,47390,12.2 (Automatique ville) / 8.2 (Automatique autoroute),"i-VTEC V-6 3,7L SACT 24 soupapesi",290 cv @                                                     6200 rpm,Manuelle,Sedan,4,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/acura/tlx/2018/base/sh-ti-tech-a-spec/
